Accident_Index,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Sex_of_Driver,Sex_of_Casualty,Age_of_Driver,Age_of_Casualty
2.02E+12,3,2,1,28/01/18,1,20:15,3,1,1,22
2.02E+12,2,2,1,28/01/18,1,21:25,2,2,35,52
2.02E+12,3,2,2,27/01/18,7,18:20,1,2,37,17
2.02E+12,3,1,1,28/01/18,1,23:36,3,1,1,31
2.02E+12,3,2,1,28/01/18,1,21:30,3,2,1,28
2.02E+12,3,2,1,28/01/18,1,22:15,1,1,46,35
2.02E+12,3,2,1,27/01/18,7,19:43,3,2,1,33
2.02E+12,3,2,2,27/01/18,7,16:45,1,1,21,1
2.02E+12,3,1,1,29/01/18,2,1:35,1,1,31,1
2.02E+12,3,2,1,29/01/18,2,5:46,1,1,61,13
2.02E+12,3,1,1,18/01/18,5,19:41,1,1,38,20
2.02E+12,3,2,1,12/01/18,6,15:37,1,1,45,34
2.02E+12,3,2,1,29/01/18,2,7:30,1,1,25,29
2.02E+12,2,1,1,29/01/18,2,8:40,2,1,23,12
2.02E+12,3,2,1,29/01/18,2,7:58,1,2,58,36
2.02E+12,3,2,1,29/01/18,2,8:00,1,1,27,37
2.02E+12,3,2,1,11/01/18,5,9:05,3,1,1,47
2.02E+12,3,2,1,18/01/18,5,13:10,3,1,1,28
2.02E+12,3,2,1,28/01/18,1,20:17,1,1,30,46
2.02E+12,3,2,3,29/01/18,2,8:55,2,2,29,26
2.02E+12,3,1,1,29/01/18,2,12:00,1,1,33,70
2.02E+12,3,2,1,19/01/18,6,12:00,1,1,45,21
2.02E+12,2,2,1,29/01/18,2,11:10,1,2,36,31
2.02E+12,3,1,1,29/01/18,2,9:45,3,1,1,36
2.02E+12,3,1,1,29/01/18,2,13:05,2,2,30,26
2.02E+12,2,3,1,29/01/18,2,8:22,1,2,30,19
2.02E+12,3,2,1,29/01/18,2,13:15,1,1,64,63
2.02E+12,3,1,1,29/01/18,2,12:20,2,1,72,20
2.02E+12,3,2,1,29/01/18,2,10:55,1,1,25,41
2.02E+12,3,1,1,29/01/18,2,10:13,1,2,33,20
2.02E+12,3,2,1,28/01/18,1,14:00,1,1,52,19
2.02E+12,3,2,1,27/01/18,7,1:30,2,1,54,50
2.02E+12,3,1,1,29/01/18,2,13:16,1,1,24,39
2.02E+12,3,2,1,29/01/18,2,13:30,1,1,40,37
2.02E+12,3,1,1,29/01/18,2,9:00,1,1,25,43
2.02E+12,3,1,1,29/01/18,2,14:05,1,2,34,22
2.02E+12,3,1,2,27/01/18,7,14:45,2,1,32,19
2.02E+12,3,2,2,29/01/18,2,15:23,2,1,47,26
2.02E+12,3,3,1,29/01/18,2,15:10,1,1,1,34
2.02E+12,3,2,1,29/01/18,2,16:35,3,2,1,24
2.02E+12,3,1,1,29/01/18,2,16:47,3,2,1,28
2.02E+12,3,2,1,29/01/18,2,15:25,1,1,41,23
2.02E+12,3,1,1,29/01/18,2,16:09,1,1,43,39
2.02E+12,3,2,2,29/01/18,2,13:50,2,1,27,33
2.02E+12,3,2,1,29/01/18,2,16:10,1,2,38,32
2.02E+12,3,1,1,29/01/18,2,16:25,1,1,1,33
2.02E+12,3,1,1,29/01/18,2,2:50,1,1,1,52
2.02E+12,2,1,1,16/01/18,3,18:48,1,2,31,40
2.02E+12,3,1,2,29/01/18,2,17:17,2,1,33,30
2.02E+12,3,2,1,29/01/18,2,7:45,3,1,1,43
2.02E+12,3,2,1,29/01/18,2,16:45,1,1,22,6
2.02E+12,3,2,1,29/01/18,2,14:40,2,1,52,54
2.02E+12,3,2,1,29/01/18,2,14:55,3,2,1,1
2.02E+12,3,2,1,29/01/18,2,18:51,2,1,22,23
2.02E+12,3,2,1,29/01/18,2,17:40,1,1,55,42
2.02E+12,3,1,1,29/01/18,2,19:50,1,1,23,52
2.02E+12,3,1,1,29/01/18,2,19:05,1,1,35,21
2.02E+12,3,1,1,29/01/18,2,16:00,3,1,1,36
2.02E+12,3,1,1,29/01/18,2,18:28,2,2,28,53
2.02E+12,3,2,1,29/01/18,2,19:16,1,2,54,39
2.02E+12,2,2,1,29/01/18,2,20:30,1,1,40,21
2.02E+12,3,2,1,29/01/18,2,21:22,1,1,52,19
2.02E+12,3,2,1,29/01/18,2,17:10,1,2,43,52
2.02E+12,2,2,1,29/01/18,2,20:39,1,2,23,57
2.02E+12,3,1,1,29/01/18,2,18:54,1,1,23,22
2.02E+12,3,1,1,29/01/18,2,19:13,1,2,28,19
2.02E+12,3,2,1,29/01/18,2,21:30,2,1,79,49
2.02E+12,3,2,1,29/01/18,2,22:15,2,1,1,78
2.02E+12,3,2,1,29/01/18,2,17:30,1,1,35,26
2.02E+12,3,4,1,29/01/18,2,18:50,1,2,52,31
2.02E+12,3,3,1,29/01/18,2,22:39,1,2,55,30
2.02E+12,3,2,2,29/01/18,2,22:06,1,2,34,19
2.02E+12,3,1,1,29/01/18,2,22:20,3,2,1,41
2.02E+12,3,2,1,29/01/18,2,23:15,2,2,43,71
2.02E+12,3,1,1,28/01/18,1,19:23,1,1,37,71
2.02E+12,3,2,1,29/01/18,2,23:50,2,1,56,57
2.02E+12,3,2,1,30/01/18,3,6:30,2,1,31,69
2.02E+12,3,1,2,29/01/18,2,17:15,3,2,1,53
2.02E+12,3,2,2,29/01/18,2,13:45,1,1,68,87
2.02E+12,3,2,1,30/01/18,3,8:10,1,1,35,15
2.02E+12,3,2,1,30/01/18,3,7:50,1,2,27,30
2.02E+12,3,1,1,30/01/18,3,7:00,3,1,1,29
2.02E+12,3,3,1,30/01/18,3,9:11,1,2,1,32
2.02E+12,3,1,1,30/01/18,3,6:00,3,2,1,23
2.02E+12,3,3,2,30/01/18,3,8:40,1,1,51,66
2.02E+12,3,2,1,30/01/18,3,8:50,1,1,43,46
2.02E+12,3,2,1,30/01/18,3,7:05,1,1,32,35
2.02E+12,3,2,2,30/01/18,3,8:40,1,2,49,39
2.02E+12,3,2,1,27/01/18,7,13:40,2,1,47,28
2.02E+12,3,2,1,29/01/18,2,20:30,2,1,41,25
2.02E+12,3,2,1,29/01/18,2,19:00,3,1,1,91
2.02E+12,2,3,2,30/01/18,3,9:30,1,1,48,43
2.02E+12,3,4,1,30/01/18,3,8:50,3,1,1,33
2.02E+12,3,2,1,30/01/18,3,7:03,1,1,26,26
2.02E+12,3,2,1,30/01/18,3,8:50,1,2,59,49
2.02E+12,3,2,1,30/01/18,3,8:48,1,1,29,40
2.02E+12,3,1,2,28/01/18,1,12:16,2,1,40,22
2.02E+12,3,2,1,30/01/18,3,9:00,1,1,27,26
2.02E+12,3,2,1,30/01/18,3,9:37,1,2,28,25
2.02E+12,3,2,1,30/01/18,3,8:55,2,2,49,22
2.02E+12,3,1,1,30/01/18,3,8:45,1,1,39,32
2.02E+12,3,2,1,30/01/18,3,7:14,1,1,52,76
2.02E+12,3,1,1,30/01/18,3,10:35,1,2,48,31
2.02E+12,3,2,1,30/01/18,3,8:54,1,1,44,72
2.02E+12,2,2,1,24/01/18,4,15:30,1,1,20,25
2.02E+12,3,2,1,18/01/18,5,16:50,1,1,18,51
2.02E+12,3,3,1,29/01/18,2,20:30,1,1,35,44
2.02E+12,3,1,4,29/01/18,2,18:53,2,1,50,4
2.02E+12,3,2,2,23/01/18,3,19:25,1,2,27,32
2.02E+12,3,2,1,30/01/18,3,15:49,1,2,16,30
2.02E+12,3,1,1,30/01/18,3,5:50,1,2,38,22
2.02E+12,3,1,1,30/01/18,3,15:58,1,2,18,30
2.02E+12,3,1,1,30/01/18,3,16:30,1,1,23,1
2.02E+12,3,2,1,17/03/18,7,21:24,1,1,23,20
2.02E+12,3,2,1,30/01/18,3,15:25,1,1,47,1
2.02E+12,3,2,2,29/01/18,2,15:30,1,1,30,51
2.02E+12,3,2,1,30/01/18,3,17:11,1,2,53,48
2.02E+12,2,2,1,30/01/18,3,14:00,2,1,43,26
2.02E+12,3,1,1,29/01/18,2,18:41,1,1,27,54
2.02E+12,3,2,1,30/01/18,3,14:55,1,1,19,32
2.02E+12,3,2,1,30/01/18,3,8:55,1,1,49,38
2.02E+12,3,1,1,30/01/18,3,16:30,1,2,26,35
2.02E+12,3,2,1,30/01/18,3,17:33,1,1,29,27
2.02E+12,3,2,2,30/01/18,3,15:30,1,2,40,32
2.02E+12,3,2,1,30/01/18,3,14:40,1,1,72,23
2.02E+12,3,2,1,29/01/18,2,19:42,2,1,38,23
2.02E+12,3,2,1,30/01/18,3,17:00,1,1,31,56
2.02E+12,3,2,2,30/01/18,3,20:50,1,1,46,40
2.02E+12,2,1,1,30/01/18,3,18:08,3,2,1,28
2.02E+12,3,2,1,30/01/18,3,18:00,3,1,1,37
2.02E+12,3,2,1,30/01/18,3,17:45,1,2,55,27
2.02E+12,3,2,1,30/01/18,3,19:20,1,2,29,31
2.02E+12,3,1,2,26/01/18,6,18:00,3,1,1,72
2.02E+12,2,1,1,30/01/18,3,19:35,1,2,36,31
2.02E+12,3,2,2,30/01/18,3,21:25,2,1,41,28
2.02E+12,3,1,1,30/01/18,3,19:00,2,2,29,29
2.02E+12,3,2,1,30/01/18,3,18:52,1,1,42,44
2.02E+12,2,1,1,30/01/18,3,21:50,1,2,31,55
2.02E+12,3,2,1,30/01/18,3,17:40,1,1,1,52
2.02E+12,3,2,1,30/01/18,3,17:20,2,2,43,41
2.02E+12,3,2,1,30/01/18,3,22:19,2,2,1,28
2.02E+12,3,1,1,31/01/18,4,12:30,3,2,1,23
2.02E+12,3,2,1,31/01/18,4,1:24,1,1,34,43
2.02E+12,3,5,1,31/01/18,4,3:09,1,1,1,41
2.02E+12,3,1,1,31/01/18,4,23:37,3,1,1,37
2.02E+12,3,3,1,31/01/18,4,2:46,2,1,31,75
2.02E+12,2,2,1,30/01/18,3,7:20,3,1,1,1
2.02E+12,3,2,1,30/01/18,3,11:54,2,2,34,31
2.02E+12,2,1,1,13/01/18,7,21:00,1,2,21,52
2.02E+12,3,1,1,18/01/18,5,15:30,1,1,24,43
2.02E+12,3,2,1,30/01/18,3,12:15,1,1,38,46
2.02E+12,3,2,1,27/01/18,7,18:10,1,2,37,38
2.02E+12,3,2,1,31/01/18,4,7:07,2,2,46,8
2.02E+12,3,2,1,31/01/18,4,7:20,2,1,35,24
2.02E+12,3,2,1,18/01/18,5,19:58,1,1,17,31
2.02E+12,2,2,1,30/01/18,3,20:15,1,2,41,65
2.02E+12,3,2,1,31/01/18,4,7:33,2,2,21,38
2.02E+12,3,2,1,24/01/18,4,18:10,1,2,21,38
2.02E+12,3,2,2,31/01/18,4,8:20,1,1,35,31
2.02E+12,3,1,1,31/01/18,4,9:39,1,2,51,33
2.02E+12,3,2,1,24/01/18,4,13:30,2,1,29,30
2.02E+12,3,3,1,31/01/18,4,6:07,1,1,71,29
2.02E+12,3,2,1,30/01/18,3,8:20,1,1,17,30
2.02E+12,3,1,1,31/01/18,4,8:08,1,1,35,35
2.02E+12,3,1,1,10/01/18,4,12:05,2,1,27,39
2.02E+12,3,2,1,20/01/18,7,16:45,1,1,1,22
2.02E+12,3,2,1,31/01/18,4,10:59,1,2,35,27
2.02E+12,3,2,1,31/01/18,4,10:15,1,2,46,35
2.02E+12,3,2,1,07/01/18,1,15:15,1,1,31,25
2.02E+12,3,2,2,31/01/18,4,9:09,3,1,1,17
2.02E+12,3,2,1,30/01/18,3,20:43,1,1,26,81
2.02E+12,3,2,1,31/01/18,4,11:26,1,1,32,59
2.02E+12,3,1,1,31/01/18,4,10:45,1,2,1,1
2.02E+12,3,2,1,31/01/18,4,12:40,1,1,50,40
2.02E+12,3,1,1,29/01/18,2,17:55,1,1,35,30
2.02E+12,3,2,1,28/01/18,1,12:15,2,2,80,52
2.02E+12,3,2,1,31/01/18,4,7:55,1,1,29,28
2.02E+12,3,2,1,31/01/18,4,8:40,1,1,45,33
2.02E+12,3,2,1,26/01/18,6,19:50,3,1,1,25
2.02E+12,3,2,1,31/01/18,4,10:35,1,1,30,62
2.02E+12,3,2,1,31/01/18,4,8:00,3,1,1,31
2.02E+12,3,1,1,30/01/18,3,17:10,1,1,84,29
2.02E+12,3,2,2,31/01/18,4,12:20,3,2,1,32
2.02E+12,3,2,1,31/01/18,4,14:33,1,2,53,55
2.02E+12,3,2,1,31/01/18,4,11:45,1,1,30,60
2.02E+12,3,2,2,16/01/18,3,15:15,1,1,82,48
2.02E+12,3,1,1,31/01/18,4,12:58,1,2,37,48
2.02E+12,3,2,1,31/01/18,4,15:00,2,1,82,32
2.02E+12,3,1,1,25/01/18,5,8:15,1,1,43,41
2.02E+12,3,2,1,31/01/18,4,8:30,3,1,1,29
2.02E+12,3,1,1,31/01/18,4,13:48,2,1,46,32
2.02E+12,3,2,1,31/01/18,4,7:45,1,1,32,46
2.02E+12,3,2,1,23/01/18,3,12:10,1,1,22,25
2.02E+12,3,2,1,30/01/18,3,17:55,1,1,36,64
2.02E+12,3,1,4,28/01/18,1,13:10,1,2,47,23
2.02E+12,3,2,1,31/01/18,4,15:22,2,2,31,30
2.02E+12,3,2,1,31/01/18,4,16:20,1,2,49,60
2.02E+12,3,1,1,31/01/18,4,17:10,2,2,53,13
2.02E+12,3,2,1,28/01/18,1,13:50,2,2,48,51
2.02E+12,3,3,1,31/01/18,4,16:25,2,2,26,38
2.02E+12,3,2,1,31/01/18,4,17:13,2,1,57,1
2.02E+12,3,2,1,30/01/18,3,19:00,1,1,28,47
2.02E+12,3,1,1,31/01/18,4,8:00,1,1,43,29
2.02E+12,3,1,1,31/01/18,4,16:45,1,1,20,28
2.02E+12,3,2,2,31/01/18,4,14:50,2,1,49,16
2.02E+12,3,4,1,26/01/18,6,21:35,1,1,54,17
2.02E+12,3,2,1,31/01/18,4,16:42,2,1,50,16
2.02E+12,3,1,1,31/01/18,4,17:22,2,1,23,49
2.02E+12,3,1,1,30/01/18,3,11:05,2,2,51,24
2.02E+12,3,1,1,31/01/18,4,18:20,1,2,36,24
2.02E+12,3,2,1,31/01/18,4,17:49,2,2,26,46
2.02E+12,3,2,1,31/01/18,4,10:45,1,1,58,30
2.02E+12,3,2,1,31/01/18,4,19:10,1,1,59,33
2.02E+12,3,1,1,31/01/18,4,16:05,3,2,47,42
2.02E+12,3,2,1,31/01/18,4,18:16,1,2,41,32
2.02E+12,2,1,2,31/01/18,4,17:10,1,2,50,31
2.02E+12,3,3,1,31/01/18,4,20:30,1,1,48,26
2.02E+12,3,2,1,31/01/18,4,17:10,1,2,26,32
2.02E+12,3,1,1,31/01/18,4,19:50,1,2,1,19
2.02E+12,3,2,2,31/01/18,4,21:50,1,2,37,1
2.02E+12,3,2,1,31/01/18,4,18:42,1,1,27,29
2.02E+12,3,2,1,31/01/18,4,23:03,1,1,22,27
2.02E+12,3,2,1,31/01/18,4,22:35,1,2,61,31
2.02E+12,3,2,2,31/01/18,4,21:14,1,1,36,87
2.02E+12,3,2,1,31/01/18,4,22:20,1,2,38,34
2.02E+12,2,2,1,31/01/18,4,21:28,1,1,51,56
2.02E+12,3,2,2,31/01/18,4,7:32,1,1,19,28
2.02E+12,3,1,1,01/02/18,5,0:20,1,2,29,60
2.02E+12,3,2,1,31/01/18,4,23:00,3,2,1,37
2.02E+12,3,2,1,01/02/18,5,6:37,1,2,27,74
2.02E+12,3,2,1,01/02/18,5,6:30,1,1,32,55
2.02E+12,3,2,1,31/01/18,4,17:38,1,2,1,55
2.02E+12,3,2,1,31/01/18,4,12:50,1,1,29,21
2.02E+12,2,2,2,01/02/18,5,7:48,1,2,1,53
2.02E+12,3,2,1,02/01/18,3,22:50,1,1,55,18
2.02E+12,3,2,1,29/01/18,2,9:00,2,1,28,37
2.02E+12,3,1,1,24/01/18,4,6:20,2,2,44,48
2.02E+12,3,2,2,08/01/18,2,13:00,3,2,1,10
2.02E+12,3,2,1,01/02/18,5,8:00,1,1,40,42
2.02E+12,2,2,1,31/01/18,4,19:02,1,2,53,29
2.02E+12,2,2,1,01/02/18,5,8:45,1,2,24,23
2.02E+12,3,2,1,01/02/18,5,8:30,1,1,24,83
2.02E+12,3,1,1,31/01/18,4,18:30,1,1,49,61
2.02E+12,2,2,1,24/01/18,4,16:15,1,2,40,49
2.02E+12,2,1,1,01/02/18,5,10:33,1,1,43,34
2.02E+12,3,2,1,01/02/18,5,8:55,1,1,49,28
2.02E+12,3,1,1,01/02/18,5,9:25,1,1,46,36
2.02E+12,3,2,1,10/01/18,4,17:31,1,1,37,41
2.02E+12,3,2,1,31/01/18,4,6:50,1,2,43,73
2.02E+12,3,2,1,01/02/18,5,7:14,3,1,1,7
2.02E+12,3,2,1,01/02/18,5,9:00,1,2,55,26
2.02E+12,2,1,1,01/02/18,5,9:57,1,1,1,22
2.02E+12,2,2,1,01/02/18,5,7:09,1,1,37,25
2.02E+12,3,1,1,05/01/18,6,7:55,1,1,20,1
2.02E+12,3,1,1,01/02/18,5,8:47,1,2,44,31
2.02E+12,3,1,2,01/02/18,5,9:08,2,1,1,25
2.02E+12,3,2,1,01/02/18,5,8:30,1,2,28,42
2.02E+12,2,2,1,01/02/18,5,7:52,3,1,1,13
2.02E+12,3,2,1,01/02/18,5,10:17,2,2,37,15
2.02E+12,3,2,1,01/02/18,5,13:18,2,1,1,34
2.02E+12,3,2,1,01/02/18,5,10:00,1,1,36,30
2.02E+12,3,2,1,01/02/18,5,11:57,1,1,26,33
2.02E+12,2,1,1,01/02/18,5,12:24,1,1,47,27
2.02E+12,3,2,1,01/02/18,5,13:03,1,1,1,32
2.02E+12,3,2,1,11/01/18,5,14:20,3,2,1,32
2.02E+12,3,1,1,01/02/18,5,12:24,3,1,1,35
2.02E+12,3,2,1,01/02/18,5,11:15,1,2,51,7
2.02E+12,3,2,1,01/02/18,5,12:15,1,1,1,20
2.02E+12,3,2,1,01/02/18,5,13:30,1,2,64,18
2.02E+12,2,2,1,01/02/18,5,14:00,1,1,80,26
2.02E+12,3,2,1,01/01/18,2,18:32,2,1,66,27
2.02E+12,2,2,1,01/02/18,5,7:47,1,1,38,24
2.02E+12,3,2,1,01/02/18,5,11:48,1,1,46,31
2.02E+12,2,1,1,01/02/18,5,12:00,1,1,62,15
2.02E+12,3,1,1,01/02/18,5,15:24,1,1,37,26
2.02E+12,3,1,1,25/01/18,5,17:10,1,1,57,22
2.02E+12,3,2,1,01/02/18,5,15:48,1,2,20,57
2.02E+12,3,1,1,01/02/18,5,9:18,1,2,47,26
2.02E+12,3,2,1,01/02/18,5,9:15,2,1,37,45
2.02E+12,3,2,2,01/02/18,5,17:15,1,1,35,15
2.02E+12,3,1,1,01/02/18,5,16:52,1,1,51,21
2.02E+12,3,2,1,01/02/18,5,15:15,1,2,49,22
2.02E+12,3,2,2,01/02/18,5,16:15,1,1,39,35
2.02E+12,3,2,1,01/02/18,5,14:15,1,1,44,17
2.02E+12,3,2,1,01/02/18,5,15:24,1,2,41,63
2.02E+12,3,2,1,31/01/18,4,8:55,3,1,1,37
2.02E+12,3,1,1,31/01/18,4,19:00,2,2,55,59
2.02E+12,3,2,1,01/02/18,5,20:00,1,1,69,23
2.02E+12,3,1,1,01/02/18,5,16:42,2,1,51,28
2.02E+12,3,1,1,01/02/18,5,16:56,1,1,25,41
2.02E+12,3,1,1,01/02/18,5,18:55,1,2,37,39
2.02E+12,3,2,1,01/02/18,5,18:30,1,1,49,51
2.02E+12,3,2,3,01/02/18,5,18:50,1,1,71,28
2.02E+12,2,1,1,01/02/18,5,15:40,2,1,36,76
2.02E+12,3,2,2,01/02/18,5,20:02,1,2,29,23
2.02E+12,3,2,2,01/02/18,5,15:58,2,1,39,21
2.02E+12,3,2,1,01/02/18,5,16:30,1,2,1,39
2.02E+12,3,1,1,01/02/18,5,18:45,1,1,35,27
2.02E+12,3,2,1,01/02/18,5,5:56,1,1,1,37
2.02E+12,3,2,1,01/02/18,5,16:15,1,2,25,64
2.02E+12,3,2,1,10/01/18,4,15:30,1,1,43,42
2.02E+12,3,3,1,01/02/18,5,19:01,2,1,30,47
2.02E+12,3,1,1,24/01/18,4,21:07,1,1,69,39
2.02E+12,3,1,1,01/02/18,5,19:14,1,1,53,22
2.02E+12,3,2,1,01/02/18,5,18:20,3,2,1,24
2.02E+12,3,1,1,01/02/18,5,8:35,1,1,86,50
2.02E+12,3,2,1,01/02/18,5,19:00,1,1,54,20
2.02E+12,3,2,1,01/02/18,5,19:22,2,2,48,56
2.02E+12,3,2,1,31/01/18,4,23:20,1,2,32,29
2.02E+12,2,1,1,01/02/18,5,19:00,1,1,64,35
2.02E+12,3,1,1,28/01/18,1,7:20,2,1,46,41
2.02E+12,3,2,1,31/01/18,4,17:50,3,2,1,36
2.02E+12,3,1,1,01/02/18,5,18:09,3,2,1,24
2.02E+12,3,2,1,01/02/18,5,20:15,2,2,36,26
2.02E+12,3,2,1,01/02/18,5,18:30,1,2,20,27
2.02E+12,3,2,1,01/02/18,5,16:30,1,1,31,45
2.02E+12,3,2,1,01/02/18,5,13:10,1,1,40,27
2.02E+12,3,2,1,01/02/18,5,20:35,1,1,34,27
2.02E+12,3,2,2,01/02/18,5,18:33,1,1,33,28
2.02E+12,3,2,1,01/02/18,5,22:10,3,1,1,57
2.02E+12,3,3,1,01/02/18,5,21:15,1,1,21,45
2.02E+12,3,2,1,02/02/18,6,0:10,2,1,35,30
2.02E+12,3,1,1,02/02/18,6,21:45,3,1,1,52
2.02E+12,3,2,1,01/02/18,5,21:33,2,1,21,25
2.02E+12,3,2,1,01/02/18,5,23:12,1,1,33,27
2.02E+12,2,1,1,01/02/18,5,22:50,3,2,1,27
2.02E+12,2,1,1,02/02/18,6,2:00,2,2,44,1
2.02E+12,3,3,1,02/02/18,6,5:12,1,1,23,30
2.02E+12,3,3,2,01/02/18,5,22:30,1,1,32,22
2.02E+12,3,4,1,02/02/18,6,7:37,1,1,30,14
2.02E+12,3,2,1,22/01/18,2,6:44,1,2,25,25
2.02E+12,3,2,1,02/02/18,6,6:30,3,2,1,21
2.02E+12,3,2,1,02/02/18,6,7:39,1,2,25,4
2.02E+12,3,2,1,02/02/18,6,7:15,1,1,61,31
2.02E+12,3,1,1,02/02/18,6,7:55,1,2,59,24
2.02E+12,3,2,1,02/02/18,6,7:05,3,2,1,25
2.02E+12,3,2,1,01/02/18,5,10:58,1,1,58,34
2.02E+12,2,2,1,02/02/18,6,8:00,1,1,28,27
2.02E+12,2,2,1,01/02/18,5,17:30,1,1,18,5
2.02E+12,3,2,1,01/02/18,5,6:15,1,1,59,23
2.02E+12,3,1,1,02/02/18,6,9:40,1,1,35,43
2.02E+12,3,1,1,02/02/18,6,10:50,2,2,34,24
2.02E+12,3,1,1,02/02/18,6,10:55,1,1,23,26
2.02E+12,3,2,1,02/02/18,6,7:39,1,1,41,50
2.02E+12,2,1,1,26/01/18,6,17:00,1,1,20,86
2.02E+12,2,1,1,02/02/18,6,10:53,2,2,57,25
2.02E+12,3,2,1,30/01/18,3,8:26,1,1,49,27
2.02E+12,3,1,1,02/02/18,6,11:22,2,1,18,21
2.02E+12,3,2,1,01/02/18,5,16:50,3,2,18,48
2.02E+12,3,1,1,31/01/18,4,17:15,2,1,27,53
2.02E+12,3,2,1,02/02/18,6,11:45,2,1,29,63
2.02E+12,3,2,2,02/02/18,6,11:05,1,2,35,20
2.02E+12,3,1,1,02/02/18,6,10:40,1,2,25,48
2.02E+12,3,1,2,02/02/18,6,11:49,2,2,36,19
2.02E+12,3,2,1,02/02/18,6,7:30,1,2,1,53
2.02E+12,3,2,1,02/02/18,6,12:35,1,1,44,22
2.02E+12,3,1,1,02/02/18,6,12:25,1,2,44,91
2.02E+12,3,2,1,31/01/18,4,15:10,1,1,36,61
2.02E+12,3,2,1,01/02/18,5,18:45,1,1,28,39
2.02E+12,3,1,1,02/02/18,6,11:20,1,2,18,73
2.02E+12,3,1,1,02/02/18,6,12:30,1,1,19,40
2.02E+12,3,1,1,01/02/18,5,13:15,3,2,1,33
2.02E+12,3,2,1,02/02/18,6,13:10,1,2,57,42
2.02E+12,3,2,1,02/02/18,6,10:20,1,2,25,21
2.02E+12,3,1,1,01/02/18,5,19:17,1,2,31,1
2.02E+12,3,2,1,18/01/18,5,17:40,3,2,1,41
2.02E+12,3,2,1,10/01/18,4,14:20,1,1,29,44
2.02E+12,3,2,1,02/02/18,6,12:40,1,1,39,52
2.02E+12,3,2,2,02/02/18,6,14:23,1,1,46,1
2.02E+12,3,2,1,02/02/18,6,8:05,1,1,49,11
2.02E+12,3,3,1,02/02/18,6,13:45,3,1,1,16
2.02E+12,3,2,1,02/02/18,6,16:20,1,2,36,4
2.02E+12,3,2,1,02/02/18,6,15:07,1,1,48,43
2.02E+12,3,1,1,02/02/18,6,15:45,3,2,1,17
2.02E+12,3,1,1,02/02/18,6,16:38,3,1,1,40
2.02E+12,3,1,1,02/02/18,6,16:40,1,1,42,27
2.02E+12,3,2,1,02/02/18,6,16:00,1,2,22,30
2.02E+12,3,2,1,02/02/18,6,16:20,3,2,1,45
2.02E+12,3,7,3,02/02/18,6,15:55,1,1,32,31
2.02E+12,3,2,1,02/02/18,6,18:35,1,2,67,19
2.02E+12,3,1,1,02/02/18,6,9:25,1,1,53,32
2.02E+12,2,2,1,02/02/18,6,18:05,1,1,29,41
2.02E+12,3,4,1,02/02/18,6,15:10,1,1,33,37
2.02E+12,3,2,1,02/02/18,6,16:00,2,2,34,37
2.02E+12,3,3,1,02/02/18,6,16:01,2,1,27,34
2.02E+12,3,1,1,01/02/18,5,20:32,1,1,48,29
2.02E+12,3,1,2,02/02/18,6,17:27,2,2,28,28
2.02E+12,3,2,1,02/02/18,6,16:30,1,1,27,49
2.02E+12,3,1,1,01/02/18,5,23:05,2,2,53,14
2.02E+12,3,2,1,02/02/18,6,14:27,1,2,30,43
2.02E+12,3,2,1,02/02/18,6,20:30,3,2,1,55
2.02E+12,3,1,1,02/02/18,6,19:50,3,1,1,18
2.02E+12,3,2,1,02/02/18,6,12:35,3,1,1,59
2.02E+12,2,2,1,02/02/18,6,16:42,3,1,1,43
2.02E+12,3,2,1,02/02/18,6,18:30,3,1,1,19
2.02E+12,3,2,1,02/02/18,6,17:53,3,1,1,68
2.02E+12,3,2,1,02/02/18,6,19:30,2,1,30,35
2.02E+12,3,2,1,02/02/18,6,18:15,3,2,1,20
2.02E+12,3,2,1,02/02/18,6,19:05,2,1,42,29
2.02E+12,3,1,1,02/02/18,6,18:54,1,1,86,45
2.02E+12,3,1,1,02/02/18,6,21:48,1,2,35,22
2.02E+12,3,2,1,02/02/18,6,19:12,1,2,39,53
2.02E+12,3,2,1,26/01/18,6,11:25,3,1,1,1
2.02E+12,3,2,1,02/02/18,6,11:58,1,2,26,56
2.02E+12,3,1,1,02/02/18,6,23:42,1,2,52,29
2.02E+12,3,2,1,02/02/18,6,22:12,1,2,51,26
2.02E+12,3,1,1,02/02/18,6,22:30,3,1,1,20
2.02E+12,2,1,1,03/02/18,7,3:29,2,1,25,31
2.02E+12,2,1,1,03/02/18,7,4:19,3,1,1,28
2.02E+12,3,2,1,19/01/18,6,20:32,1,2,27,30
2.02E+12,3,1,2,02/02/18,6,9:02,1,2,67,1
2.02E+12,3,2,1,31/01/18,4,9:15,2,1,32,26
2.02E+12,3,1,1,16/01/18,3,10:11,1,1,53,26
2.02E+12,3,1,1,31/01/18,4,13:15,1,1,36,43
2.02E+12,3,2,1,02/02/18,6,14:15,1,1,37,36
2.02E+12,3,2,1,03/02/18,7,8:45,3,1,1,17
2.02E+12,3,2,1,02/02/18,6,16:40,1,1,1,27
2.02E+12,3,1,1,24/01/18,4,8:50,2,2,26,27
2.02E+12,3,4,1,03/02/18,7,8:33,1,2,31,25
2.02E+12,3,1,1,03/02/18,7,10:44,1,1,33,52
2.02E+12,3,2,2,03/02/18,7,11:00,2,1,50,48
